feature_name,mean_abs_shap,native_gain,shap_share_pct,gain_share_pct,is_engineered
V273,0.0007370849370916874,692.1797180175781,0.012049080395462907,0.006707720731541896,false
V270,0.0007249839531184286,1240.9614963531494,0.011851266383236164,0.012025811995724904,false
V216,0.0007187756571579444,777.8717925548553,0.011749779765639751,0.007538138742847929,false
V125,0.0007109708396662913,820.45849609375,0.011622194912529197,0.007950834617604286,false
V9,0.0007025947134345318,567.8659973144531,0.011485270911928623,0.005503031111389975,false
V115,0.0007004044784041252,1162.437515258789,0.011449467279757743,0.011264857980171869,false
V321,0.0006790836792824664,1530.8730945587158,0.011100937538089141,0.014835264493361562,false
fe_amt_is_round_100,0.0006635104991819527,567.601993560791,0.010846363757508993,0.005500472724593095,true
V167,0.0006627300730712871,355.17649841308594,0.01083360618171694,0.003441916455722286,false
V204,0.000655760815968021,1079.4966945648193,0.010719680180915408,0.0104611016030659,false
V105,0.0006414178376600138,1078.4732818603516,0.010485216430475121,0.010451183995779828,false
V175,0.0006120015046676287,490.3266067504883,0.010004349513612775,0.004751618488254111,false
V144,0.0006099424318307619,1077.0765953063965,0.009970689981443506,0.010437649095652644,false
id_26,0.0005898533059826132,384.2584934234619,0.009642294324120764,0.0037237419639940305,false
V46,0.0005884344467595224,280.1716003417969,0.00961910032301104,0.0027150648929505556,false
V168,0.0005783170299543907,374.51619720458984,0.009453711556608568,0.0036293320865891997,false
V134,0.000571135385797038,467.728796005249,0.00933631367819719,0.004532629402504197,false
V275,0.0005655133991260671,237.78294813632965,0.009244411421113995,0.0023042882784680275,false
V174,0.00055885275065871,153.2093963623047,0.009135530225975531,0.0014847095595198476,false
V108,0.0005489255695243244,198.55730819702148,0.008973251229934054,0.001924163534301205,false
V228,0.0005392072379583656,142.6790008544922,0.008814386284450252,0.0013826624315551768,false
V59,0.0005369435015033684,730.2198066711426,0.00877738112918548,0.007076356628620761,false
V286,0.0005290681374171276,1462.9387855529785,0.0086486430553984,0.014176932038596995,false
V301,0.0005283794200217704,1731.1425132751465,0.008637384636118859,0.016776019613528103,false
V287,0.0005273995995442266,1705.0940322875977,0.008621367573345022,0.016523591044188084,false
V255,0.0005182746355014616,164.13650131225586,0.008472202368869669,0.0015906010881223372,false
V18,0.0005040165606383127,642.9559936523438,0.008239126529620442,0.0062307073377458055,false
V32,0.0005026528396250845,284.6940002441406,0.008216833869306146,0.002758890209976825,false
V57,0.0005000530350016379,731.6983108520508,0.00817433502915347,0.007090684400567552,false
V213,0.0004943132083302541,270.3736963272095,0.00808050644910894,0.0026201161358957634,false
V329,0.0004891962480696233,419.72839736938477,0.007996859826503952,0.004067470917401222,false
V253,0.0004831299294993487,147.29119968414307,0.007897694104238438,0.0014273579649583337,false
V326,0.0004829625585446546,1201.1807098388672,0.007894958101930574,0.011640307480823595,false
V239,0.0004736298109959164,942.3983753919601,0.007742396273752394,0.009132520002308882,false
V150,0.00045768203031300596,1134.7699652910233,0.007481698921374272,0.010996739464591438,false
id_08,0.0004484823712763645,975.393009185791,0.007331312682604138,0.009452261802548817,false
V222,0.0004463473239069428,276.3541021347046,0.0072964111996030225,0.0026780705817914894,false
V262,0.0004307146990266584,302.6298999786377,0.00704086567900418,0.002932702015431789,false
V212,0.00042414085968632217,595.0627489089966,0.006933403547121386,0.005766587251150604,false
V178,0.00041354221181812904,253.58671879768372,0.0067601481272630696,0.002457438215315796,false
V163,0.00039397658740701396,859.9272041320801,0.006440310114500055,0.008333314866973796,false
V242,0.0003905854747622648,269.7169990539551,0.006384875812657076,0.0026137522656471935,false
V328,0.0003883803243764772,159.89100646972656,0.006348828360124294,0.0015494591808551774,false
V250,0.0003829693418841504,112.68279647827148,0.006260375374874404,0.0010919775751161535,false
V180,0.0003583410906528828,657.5894012451172,0.005857778924788097,0.006372515612285071,false
id_34,0.0003448144166858135,1036.2064819335938,0.0056366592492788975,0.010041588217769114,false
V151,0.0003440928799705196,557.4381418228149,0.005624864334672234,0.005401977670143364,false
V132,0.00034130927510858384,278.87246799468994,0.005579360923758691,0.0027024753634528357,false
V26,0.0003411181231042036,370.36669158935547,0.005576236174150296,0.003589120384170825,false
V220,0.00033152603759367596,274.8668022155762,0.0054194349648723945,0.0026636575727970466,false
V327,0.0003242992076601152,288.5199089050293,0.005301298437462963,0.0027959660244995747,false
id_25,0.0003237652608009588,925.5869979858398,0.005292570042254854,0.008969605629325268,false
V322,0.0003221031493249147,393.6210994720459,0.005265399612100499,0.003814472369781147,false
V232,0.000320110701678758,225.69969940185547,0.005232829197668997,0.002187192882675816,false
V272,0.0003168724341496905,316.52953243255615,0.005179893445171185,0.003067399479609139,false
V297,0.0002874305016610943,278.62499237060547,0.004698608054979092,0.0027000771461531767,false
V92,0.0002791033914976041,126.5009994506836,0.004562485316916289,0.0012258859288832437,false
V238,0.00027717963436800833,292.2997989654541,0.004531037781972347,0.0028325958855909632,false
V101,0.00027608678292923987,148.30259704589844,0.004513173009293671,0.0014371591349069466,false
V50,0.0002749125515692021,269.19389724731445,0.004493977924239032,0.0026086830318315024,false
V249,0.0002746670713345638,728.6724939346313,0.004489965074520077,0.0070613620521390915,false
V155,0.0002690262658656939,194.3179931640625,0.004397755187749422,0.0018830815138462312,false
V237,0.00024388334153367113,365.6539993286133,0.003986745409352745,0.003543450996935248,false
V162,0.0002391796492740711,1420.2072143554688,0.003909854452368791,0.013762832291736724,false
V295,0.0002388890644312248,344.15699768066406,0.0039051042804998976,0.0033351295453432823,false
fe_addr_dist2_isna,0.00023321942193294966,127.67639541625977,0.003812422996651124,0.0012372763635938222,true
V252,0.00023272004106396772,152.42080307006836,0.0038042596494769687,0.0014770675217117503,false
V42,0.00023191179363036987,917.5987129211426,0.003791047280295647,0.008892193385159258,false
V260,0.00020282998158556006,488.2272071838379,0.003315648756000384,0.004731273792172372,false
V8,0.0001980349865719455,219.43309783935547,0.0032372652787272635,0.002126464993483277,false
V80,0.00019594526959216936,618.4533157348633,0.0032031048087108284,0.005993258715130711,false
V292,0.00018987356207496623,248.63710021972656,0.003103850993674018,0.00240947284117326,false
fe_nov_is_new_card_email,0.00018571767918899447,441.6209907531738,0.003035915041536967,0.004279625938250777,true
V188,0.00017785285412324247,303.2461986541748,0.00290734924844478,0.0029386743941292775,false
fe_addr_addr1_isna,0.0001742876293980982,431.7861099243164,0.0028490687475425996,0.004184318849194614,true
V22,0.0001606743761718347,49.946998596191406,0.002626533766412413,0.0004840224427862517,false
id_16,0.00015637142533971455,203.1471939086914,0.002556193703951619,0.001968642837496845,false
V154,0.0001508119166910072,259.3386001586914,0.0024653127711084426,0.0025131780944921186,false
id_10,0.00014839642524829924,342.1386947631836,0.0024258268867508297,0.003315570734286395,false
V334,0.0001442890109533463,346.33798599243164,0.002358683247575898,0.0033562648952145456,false
V103,0.00013809770573876902,232.1570053100586,0.002257474376617773,0.002249768834531808,false
V3,0.00013257221180776828,300.65850830078125,0.0021671494801927243,0.0029135978081235776,false
id_35,0.00013040888005504746,73.88269805908203,0.0021317856341840943,0.0007159766352191342,false
V198,0.00012970868585820722,204.47949409484863,0.0021203396043636327,0.001981553787278672,false
V153,0.00012725291087568963,486.8739929199219,0.002080195207553309,0.004718160169891897,false
V109,0.00012451645640705294,242.1991958618164,0.002035462561107943,0.0023470849043337972,false
V116,0.00011877858956270186,413.31859970092773,0.001941666018230759,0.0040053553546557,false
V304,0.00011514821893419199,124.88520050048828,0.0018823205814065612,0.0012102276715923914,false
V236,0.00011353967505882902,247.1937837600708,0.0018560258173996459,0.0023954860636260416,false
V93,0.0001120444261210802,287.3259906768799,0.0018315830785027513,0.0027843960957046943,false
V303,0.00011136000154868671,267.0086975097656,0.0018203948337260525,0.0025875068702067494,false
V179,0.0001088630637567753,367.2749938964844,0.0017795775510992774,0.003559159603508938,false
M1,0.00010316994346490619,132.95399475097656,0.0016865124772579444,0.0012884201078393776,false
V15,0.00010251130056472274,74.5625,0.0016757456838304126,0.0007225644063625847,false
V100,0.00009972897891103157,300.1302032470703,0.0016302632494400978,0.002908478151090713,false
V71,0.00009128250596649164,48.03020095825195,0.0014921892956181323,0.00046544729110310106,false
fe_addr_addr2_isna,0.00008529716225295508,246.95700073242188,0.0013943472641645583,0.0023931914652983314,true
id_24,0.00008234360809703309,28.18280029296875,0.0013460657029953998,0.00027311166287777696,false
V195,0.0000810708855614645,85.93780136108398,0.0013252605889841284,0.0008327992814696043,false
V84,0.0000776277485809888,241.15569305419922,0.0012689758486473678,0.00233697260945737,false
V21,0.00007216293057550866,67.52310180664062,0.001179642817701963,0.0006543475604047028,false
V269,0.00006134534550102658,204.77499389648438,0.0010028084453140482,0.0019844173934982752,false
V330,0.00005718317861143342,18.335500717163086,0.0009347697689711026,0.00017768422720613837,false
id_12,0.000056285065593451624,77.00279998779297,0.0009200883728207855,0.0007462126734140683,false
V98,0.000055508395348090424,160.8101043701172,0.0009073921939190088,0.0015583659024482684,false
V17,0.00004828850654277214,129.63069915771484,0.0007893691326896874,0.0012562149764729059,false
V176,0.000046653281191514696,42.94649887084961,0.000762638208300238,0.00041618255104062857,false
V172,0.00004595083978468766,23.22879981994629,0.0007511554434816317,0.00022510382501143077,false
V254,0.00004546984263304392,10.087929844856262,0.0007432926137607972,0.00009775931654351675,false
V299,0.00004457547987762272,246.47930145263672,0.0007286725229130617,0.0023885622147163657,false
V197,0.00004107677327307437,23.390199661254883,0.0006714793894803319,0.00022666790589018562,false
V246,0.000033900020801007175,14.771470069885254,0.0005541614751359255,0.00014314619952589207,false
V193,0.00003109702295550074,17.144699096679688,0.000508341048358414,0.00016614450058752725,false
V196,0.000030367007668670182,124.64399719238281,0.0004964075350842929,0.001207890237558743,false
V121,0.000025755387492881427,234.0679931640625,0.0004210216745745624,0.00226828768521807,false
V16,0.000021967282878399983,223.78399658203125,0.0003590977703547787,0.002168628340569886,false
fe_nov_is_new_card_addr,0.00002150992246623568,70.4126968383789,0.0003516213289047423,0.0006823498205051051,true
id_23,0.000019098484393091548,51.00920104980469,0.00031220170472053574,0.0004943159507202931,false
V110,0.000016503915616657384,127.77300262451172,0.00026978845462460513,0.0012382125571238263,false
V183,0.000012029716802757659,155.94200134277344,0.00019664901234177278,0.0015111904727877214,false
V104,0.00001082969371734163,95.5780029296875,0.00017703231159946662,0.000926219788073241,false
id_29,3.520638822277088e-6,15.338600158691406,0.00005755165799532235,0.0001486420991530314,false
fe_nov_is_new_card_device,3.304306426954914e-6,4.113409996032715,0.00005401528614425073,0.000039861909832815435,true
V142,2.3478601420706036e-6,0.20024099946022034,0.00003838031980511451,1.9404797170752694e-6,false
V1,0.0,0.0,0.0,0.0,false
V14,0.0,0.0,0.0,0.0,false
V27,0.0,0.0,0.0,0.0,false
V28,0.0,0.0,0.0,0.0,false
V31,0.0,0.0,0.0,0.0,false
V41,0.0,0.0,0.0,0.0,false
V65,0.0,0.0,0.0,0.0,false
V68,0.0,0.0,0.0,0.0,false
V88,0.0,0.0,0.0,0.0,false
V89,0.0,0.0,0.0,0.0,false
V95,0.0,0.0,0.0,0.0,false
V106,0.0,0.0,0.0,0.0,false
V107,0.0,0.0,0.0,0.0,false
V111,0.0,0.0,0.0,0.0,false
V112,0.0,0.0,0.0,0.0,false
V113,0.0,0.0,0.0,0.0,false
V114,0.0,0.0,0.0,0.0,false
V117,0.0,0.0,0.0,0.0,false
V118,0.0,0.0,0.0,0.0,false
V119,0.0,0.0,0.0,0.0,false
V120,0.0,0.0,0.0,0.0,false
V122,0.0,0.0,0.0,0.0,false
V138,0.0,0.0,0.0,0.0,false
V173,0.0,0.0,0.0,0.0,false
V186,0.0,0.0,0.0,0.0,false
V190,0.0,0.0,0.0,0.0,false
V191,0.0,0.0,0.0,0.0,false
V235,0.0,0.0,0.0,0.0,false
V240,0.0,0.0,0.0,0.0,false
V241,0.0,0.0,0.0,0.0,false
V247,0.0,0.0,0.0,0.0,false
V284,0.0,0.0,0.0,0.0,false
V302,0.0,0.0,0.0,0.0,false
V305,0.0,0.0,0.0,0.0,false
V325,0.0,0.0,0.0,0.0,false
V331,0.0,0.0,0.0,0.0,false
id_22,0.0,0.0,0.0,0.0,false
id_27,0.0,0.0,0.0,0.0,false
id_28,0.0,0.0,0.0,0.0,false
id_37,0.0,0.0,0.0,0.0,false
fe_addr_dist1_isna,0.0,0.0,0.0,0.0,true
fe_id_has_identity,0.0,0.0,0.0,0.0,true
fe_stat_card1_has_history,0.0,0.0,0.0,0.0,true
fe_velo_is_first_card_tx,0.0,0.0,0.0,0.0,true
fe_velo_burst_10min,0.0,0.0,0.0,0.0,true
fe_velo_burst_1h,0.0,0.0,0.0,0.0,true
